,Year,Month,Day of Week,Time of Day,Urban/Rural,Road Type,Weather Conditions,Visibility Level,Number of Vehicles Involved,Speed Limit,Driver Age Group,Driver Gender,Driver Alcohol Level,Driver Fatigue,Vehicle Condition,Pedestrians Involved,Cyclists Involved,Accident Severity,Number of Injuries,Number of Fatalities,Emergency Response Time,Traffic Volume,Road Condition,Accident Cause,Insurance Claims,Medical Cost,Economic Loss,Region,Population Density
86483,2010,April,Saturday,Night,Rural,Street,Snowy,391.0161940719275,1,39,41-60,Female,0.1711516872952001,1,Moderate,0,1,Moderate,6,4,15.687579569125024,236.32662300965967,Snow-covered,Mechanical Failure,1,19021.32990400932,81702.51267523118,North America,4454.240415169067
86489,2017,April,Monday,Afternoon,Urban,Street,Foggy,289.1131248656245,3,38,18-25,Female,0.0980977258430476,0,Poor,2,1,Severe,13,4,7.120648243228637,188.76522372993057,Dry,Weather,5,25990.6025542752,7601.636527942417,Asia,2719.049121279669
86491,2003,July,Thursday,Afternoon,Rural,Street,Windy,315.7364509583492,1,30,26-40,Male,0.1333531821355216,1,Good,0,2,Severe,19,2,58.3802879260821,7349.949550547047,Icy,Speeding,6,30269.673062872254,24623.995643326405,North America,2287.9462471371985
86499,2005,May,Monday,Night,Rural,Highway,Clear,362.68920415425737,1,102,26-40,Male,0.2466136894661674,1,Good,0,0,Minor,10,2,6.100846551358921,2815.0852674987414,Dry,Speeding,0,18773.82614061689,41545.31301808809,South America,2104.676145227488
86500,2012,September,Wednesday,Morning,Urban,Highway,Snowy,425.63180497224414,2,104,41-60,Female,0.2386122146238165,1,Good,0,1,Moderate,11,2,13.744415877752486,6330.699921626909,Dry,Mechanical Failure,5,45569.222094132056,73367.64310349137,North America,3843.467561986356
86516,2012,September,Wednesday,Night,Rural,Street,Foggy,464.9274245551948,4,112,41-60,Male,0.0255529897580897,1,Poor,0,0,Moderate,12,0,41.43610465219319,3050.04622893686,Dry,Weather,8,17407.28502050041,40504.26698418562,North America,2982.420471376048
86526,2024,January,Friday,Afternoon,Rural,Street,Foggy,159.92678898030437,1,73,<18,Male,0.0105736981265129,1,Moderate,1,1,Minor,19,2,56.60381786899799,8645.325793424814,Snow-covered,Speeding,3,30161.802322797437,46009.24677743898,Europe,3115.1098843727723
86554,2016,December,Friday,Night,Urban,Main Road,Foggy,62.67298098168686,2,65,18-25,Male,0.2486810444452668,1,Good,1,1,Minor,4,1,48.45776892597846,4133.204450857471,Icy,Speeding,0,33477.937677748945,63012.2091754149,South America,4784.253129802748
86556,2003,November,Monday,Night,Rural,Highway,Snowy,160.35960503337355,4,101,41-60,Female,0.1231396951487321,1,Good,1,0,Moderate,8,4,59.27258920081154,6293.493970186568,Dry,Distracted Driving,5,13778.185298440469,69468.47682547139,Europe,4277.33143989223
86560,2022,November,Tuesday,Morning,Urban,Street,Clear,445.4146363168959,3,78,61+,Female,0.2111735573854133,1,Good,2,1,Severe,17,3,54.193006979174136,298.8465637562707,Wet,Drunk Driving,1,24580.774746687195,5842.390367412032,Europe,515.4597929135577
86567,2014,July,Wednesday,Night,Rural,Main Road,Clear,265.58467124976426,1,68,<18,Male,0.2174275913721966,1,Moderate,2,1,Minor,14,3,22.316191604791296,6241.746013960126,Icy,Speeding,2,40326.44529854728,92716.87220927772,South America,3442.0717686488147
86571,2001,June,Tuesday,Afternoon,Rural,Main Road,Rainy,88.922554411247,3,118,<18,Female,0.1774283075197114,1,Poor,0,1,Minor,9,3,51.01059332033129,2163.6329649638674,Wet,Weather,9,41307.625552172285,25222.72694964978,Australia,1919.163910443008
86581,2023,January,Monday,Afternoon,Urban,Highway,Clear,161.83780872165897,4,74,18-25,Female,0.2359310962134979,1,Moderate,1,0,Severe,3,3,9.067413640725212,4793.817694359975,Icy,Drunk Driving,0,18756.791264852727,31638.12290956492,North America,1083.5240059085172
86582,2004,February,Wednesday,Evening,Urban,Street,Clear,349.7622054361351,1,35,<18,Male,0.1564860379187501,0,Good,2,2,Severe,12,2,9.849078204924776,3170.622350261127,Snow-covered,Drunk Driving,4,9671.72793906805,38028.32265804043,Asia,2994.5354329337333
86588,2012,November,Monday,Morning,Rural,Street,Snowy,128.00106880438454,1,61,26-40,Male,0.0948235567169556,1,Good,0,0,Moderate,5,1,54.24135382434894,9445.2997971793,Snow-covered,Drunk Driving,6,1890.1494656902964,74284.29388591633,Australia,1962.9736902902916
86590,2001,October,Tuesday,Evening,Rural,Main Road,Clear,177.3607882586034,3,51,18-25,Female,0.0330580599949273,0,Poor,2,0,Severe,5,3,31.62980790099996,7073.52168285565,Icy,Speeding,2,27539.65530683895,2965.314710569669,South America,1915.2919908902295
86595,2023,May,Monday,Evening,Rural,Highway,Windy,227.49990173798943,3,95,26-40,Male,0.2096504662650147,0,Poor,1,0,Moderate,0,2,31.89458985239732,6091.839915674821,Wet,Speeding,7,13270.468888642725,25296.062658925646,Australia,2793.640090137328
86603,2016,September,Thursday,Night,Rural,Highway,Foggy,212.35065606206,2,80,61+,Male,0.0637538569034598,0,Moderate,1,0,Minor,6,3,54.31761666300056,1680.097721162182,Dry,Speeding,2,27639.237289513527,56464.35846457264,Australia,1491.0706669232045
86605,2016,August,Sunday,Night,Urban,Main Road,Clear,205.90881305699003,2,67,41-60,Male,0.1137327293584193,1,Moderate,2,0,Moderate,7,4,52.19378174138842,6044.096295878873,Icy,Mechanical Failure,6,10664.90399182967,76428.98651814093,Europe,725.5066029491074
86610,2021,October,Tuesday,Morning,Urban,Highway,Rainy,319.95498427051405,2,65,<18,Male,0.1738546872120104,0,Moderate,2,2,Moderate,16,0,7.683188127863759,1617.1967187059654,Wet,Weather,9,40794.810277301134,64830.15613614952,South America,3217.205446906731
86621,2008,October,Tuesday,Afternoon,Urban,Main Road,Windy,139.12331790304586,2,116,18-25,Male,0.2329710315782257,1,Good,1,0,Minor,15,1,40.1939827205772,5284.535225448961,Snow-covered,Mechanical Failure,3,26623.46538722198,15348.003968963798,Asia,3480.2661438465075
86624,2011,August,Saturday,Afternoon,Rural,Main Road,Snowy,369.6942019939306,1,38,<18,Female,0.015116009747697,0,Poor,2,1,Moderate,19,2,32.66418042090193,4186.388564493922,Dry,Mechanical Failure,7,24654.702205877165,56423.76264347615,Europe,1787.5477673327414
86642,2006,August,Wednesday,Afternoon,Urban,Street,Rainy,490.0825228789624,1,47,61+,Female,0.0838655860529328,0,Moderate,0,0,Minor,4,0,21.30628802964912,3846.219427003633,Dry,Mechanical Failure,7,47898.79417114466,47236.44239944106,Asia,2330.994000422976
86655,2015,May,Tuesday,Afternoon,Rural,Street,Snowy,327.15441518639125,2,89,<18,Male,0.1075499291618662,0,Good,0,1,Moderate,3,0,30.48241012145076,3207.4041206182105,Icy,Drunk Driving,6,42523.97674964072,86170.99572322625,North America,69.07640988789151
86671,2006,May,Wednesday,Morning,Rural,Main Road,Rainy,152.95578365772857,3,86,61+,Female,0.1733810280311145,1,Moderate,2,1,Severe,3,3,16.93687882581392,7764.965066008163,Wet,Speeding,8,28580.505034983307,15216.754134874202,South America,3461.309849347904
86676,2004,October,Sunday,Evening,Rural,Highway,Clear,61.28989647497946,2,65,61+,Male,0.1791018770294442,1,Poor,2,1,Moderate,8,0,35.6114762756461,3241.9052898035648,Icy,Drunk Driving,7,29791.12257865274,14310.88276810801,Australia,4850.899193515119
86691,2009,March,Monday,Evening,Urban,Street,Foggy,299.2879512774289,2,53,18-25,Male,0.2067789025459436,1,Good,1,0,Severe,9,4,24.65579324514946,7256.656168342147,Snow-covered,Speeding,6,22950.289966988574,92311.96265240268,Europe,3267.143670786621
86695,2017,June,Monday,Morning,Rural,Highway,Snowy,454.1006980101876,3,50,18-25,Male,0.2296858225760086,0,Poor,2,2,Severe,12,0,27.925213560262392,3654.672910082686,Snow-covered,Drunk Driving,1,36693.29400029489,87732.1058548226,Europe,2502.476993068813
86719,2013,February,Tuesday,Morning,Urban,Highway,Windy,318.4675253884288,4,51,61+,Male,0.1233252113848625,0,Poor,0,0,Minor,17,2,50.971656119169005,3263.6858976763297,Icy,Mechanical Failure,7,35413.92315764066,77368.71077377767,Australia,108.7621378413125
86733,2000,July,Monday,Night,Urban,Highway,Foggy,284.8621947392807,4,71,61+,Male,0.225094743959471,0,Moderate,2,1,Severe,17,4,42.09780867288214,4665.699885125594,Wet,Weather,3,1183.4076793499485,90198.19075264936,Europe,2907.2131736877923
86735,2009,February,Wednesday,Morning,Rural,Street,Rainy,136.13204941160217,3,112,18-25,Female,0.1534112100907574,0,Poor,1,1,Severe,18,2,54.782199523629394,6452.345149503766,Dry,Drunk Driving,7,42755.0858830594,52826.64437998788,Asia,1444.5332706689555
86745,2007,October,Saturday,Afternoon,Urban,Highway,Rainy,445.5643890073611,1,65,18-25,Male,0.1403559149703824,1,Poor,2,2,Moderate,2,2,19.82350769274129,2753.711133443333,Dry,Distracted Driving,8,22083.610373990137,60736.23688669756,Europe,2850.601357669567
86771,2024,February,Thursday,Night,Urban,Main Road,Windy,364.74201721200353,4,35,26-40,Male,0.1433249235456441,0,Poor,1,0,Moderate,19,4,14.75725533264384,7144.044477362948,Snow-covered,Weather,3,19572.01817202545,71409.40671203185,Australia,4983.326401131654
86775,2003,June,Sunday,Night,Urban,Street,Snowy,385.3888753826424,3,105,18-25,Male,0.2140128379754113,0,Moderate,1,2,Severe,9,3,43.689519371276354,5246.633842527192,Wet,Drunk Driving,9,32550.17291754429,44372.86685573322,Asia,3776.644996112866
86801,2010,May,Wednesday,Morning,Rural,Main Road,Windy,104.25569792792322,3,112,<18,Female,0.0402356078203171,0,Moderate,2,2,Severe,19,1,35.822412864036025,3935.308106049924,Icy,Speeding,7,35722.55258212173,96447.02128304528,Asia,2527.8443700117277
86809,2008,November,Monday,Evening,Rural,Main Road,Snowy,258.22610658525724,2,33,26-40,Female,0.0073309589724904,0,Moderate,1,1,Moderate,15,4,51.67213478637589,1425.0044378531238,Snow-covered,Mechanical Failure,6,18056.151886416123,41436.36949752839,Europe,1397.5722968599327
86810,2011,April,Saturday,Evening,Urban,Street,Foggy,382.8249227594055,1,118,41-60,Female,0.1227993722194622,0,Good,1,0,Moderate,4,1,27.558833324273845,5874.418484196339,Icy,Mechanical Failure,8,36503.08551467734,86940.99394849404,Asia,2231.133980986472
86813,2013,September,Tuesday,Afternoon,Urban,Street,Windy,107.48506226318555,1,57,41-60,Male,0.108234177822921,0,Moderate,0,0,Severe,3,1,36.90166947946884,7558.698294791251,Wet,Mechanical Failure,8,24396.12874859245,93820.87274124866,Australia,2440.338772072223
86816,2014,November,Wednesday,Morning,Urban,Main Road,Rainy,84.66057217177521,3,102,18-25,Female,0.1704948576974315,0,Moderate,2,2,Moderate,18,1,11.683559828538266,9273.494620909369,Dry,Drunk Driving,9,30229.798498787677,17034.00682340054,Asia,4143.867284128579
86825,2013,September,Saturday,Night,Urban,Highway,Foggy,249.4175374365189,4,77,61+,Male,0.0554522226689364,0,Moderate,0,1,Minor,19,0,48.270323881128775,5988.559780507809,Dry,Weather,2,30727.471464481143,50566.27604836248,North America,2079.1134161381115
86832,2000,June,Wednesday,Afternoon,Rural,Main Road,Windy,188.07629036307785,3,119,26-40,Female,0.2225089315287659,1,Good,1,0,Moderate,9,3,43.844945614937885,1719.015122322587,Dry,Speeding,5,4663.438104520838,68510.4591791775,North America,3471.961173251272
86843,2017,August,Thursday,Afternoon,Rural,Main Road,Windy,338.9944515477711,4,81,<18,Female,0.1529683193310453,0,Good,2,1,Minor,5,0,53.46053268783147,5067.205999937965,Snow-covered,Mechanical Failure,0,24451.301742411684,92877.9428364373,North America,3103.162805666903
86844,2015,January,Friday,Night,Rural,Street,Snowy,383.7748127288317,2,49,41-60,Female,0.2147512736217832,0,Poor,1,2,Severe,17,4,9.2820879667849,3428.1205893158794,Snow-covered,Speeding,2,49445.58788867008,24250.815091311408,South America,1159.3731491519932
86862,2022,October,Wednesday,Morning,Rural,Highway,Snowy,199.32239500562028,1,102,41-60,Female,0.2003978416132116,0,Good,1,0,Moderate,7,4,29.61023080407259,3670.366245316311,Wet,Drunk Driving,4,19305.5499273056,56461.63074886423,Europe,1209.892154607349
86876,2000,October,Thursday,Night,Urban,Main Road,Rainy,452.4346155383061,2,90,18-25,Female,0.0961129474487211,1,Moderate,1,1,Minor,19,0,25.408951815942174,4778.987634385024,Dry,Drunk Driving,0,11876.807870041775,8991.005075375615,South America,3575.2686813803107
86881,2003,July,Sunday,Morning,Rural,Street,Foggy,415.05072981421984,2,63,41-60,Female,0.1755678567786996,0,Poor,0,0,Moderate,2,0,13.346292934582602,3016.935804216315,Icy,Distracted Driving,2,27258.1773082654,81970.76773088753,North America,888.802418505472
86888,2004,January,Thursday,Evening,Rural,Highway,Clear,51.59303366450053,2,86,61+,Female,0.13436027839737,0,Good,1,0,Moderate,18,2,37.82515749074843,6045.135930577063,Wet,Distracted Driving,9,25238.553520333426,56099.21955579653,Asia,3068.146967192363
86906,2007,October,Friday,Night,Rural,Street,Foggy,296.4897603381354,1,113,41-60,Female,0.0500122528223339,1,Moderate,1,1,Moderate,18,0,57.19770016983551,5154.373930665992,Dry,Mechanical Failure,3,766.0580478725087,97375.80229816731,Asia,4791.3975015663245
86913,2021,December,Friday,Morning,Urban,Highway,Rainy,400.6435648423749,2,54,18-25,Female,0.1101176648039154,0,Poor,2,2,Minor,8,4,16.56355932863063,3081.104881340524,Snow-covered,Distracted Driving,0,37713.50753039685,80279.75902998478,North America,3521.4752191932407
86917,2007,August,Saturday,Evening,Rural,Street,Foggy,341.3139344524402,1,106,18-25,Female,0.0470301800620138,0,Good,2,2,Minor,8,0,32.10847039032318,8404.67734221428,Wet,Drunk Driving,4,22711.19925078473,14502.412309736566,South America,827.5586949721516
86942,2018,July,Friday,Afternoon,Rural,Highway,Rainy,434.585197061444,1,69,<18,Male,0.191932543164038,1,Good,1,0,Minor,15,4,30.475593574871677,9149.385192881584,Icy,Drunk Driving,2,35922.06638243255,31633.08568612166,Europe,4897.109765648544
86963,2008,January,Friday,Afternoon,Urban,Street,Rainy,463.0277368686416,2,109,26-40,Female,0.167226506450616,1,Good,2,2,Severe,3,1,8.251852237058085,2177.574814345011,Wet,Distracted Driving,3,36576.05224841999,67106.46766274609,Europe,360.79839993381904
86981,2019,October,Thursday,Night,Urban,Main Road,Snowy,334.69110856587616,1,79,41-60,Male,0.1145352730389031,1,Poor,0,1,Severe,1,2,37.95865393235189,7814.942641622861,Snow-covered,Mechanical Failure,2,40337.557415856696,68498.94228587898,Australia,2520.533000569936
86982,2006,July,Monday,Evening,Rural,Highway,Rainy,257.2417044061675,4,54,26-40,Male,0.0197001762025554,0,Good,1,0,Minor,3,1,31.53031680776742,974.106504593786,Icy,Speeding,1,11792.897503882596,39111.67313042208,Australia,4059.735346079238
86994,2005,August,Tuesday,Night,Rural,Main Road,Clear,479.460457596309,4,116,41-60,Male,0.0513138794691573,1,Poor,0,1,Minor,1,3,19.071956269690503,7976.319863864641,Wet,Speeding,9,25756.859203395303,90664.26609720028,Europe,4966.653882109515
87004,2024,July,Thursday,Morning,Rural,Highway,Clear,159.39019720364212,3,66,41-60,Female,0.2074373639538966,0,Poor,0,0,Severe,1,0,47.36951122579811,9409.149575093386,Wet,Distracted Driving,2,40996.15860514275,19501.23865353073,Asia,2878.2401571308387
87010,2002,April,Wednesday,Morning,Rural,Highway,Windy,296.9044250379726,4,101,41-60,Male,0.0632552129061227,0,Poor,1,2,Minor,13,4,59.2341190628547,2581.614995139617,Icy,Distracted Driving,4,36594.1036315586,35367.72107084372,North America,3334.7944299342844
87024,2022,July,Sunday,Afternoon,Rural,Highway,Foggy,368.45035304427614,3,70,26-40,Male,0.1044277651197799,0,Poor,1,2,Minor,13,3,8.662059507007555,5662.360190408249,Wet,Mechanical Failure,2,19140.3944232546,38099.46572543532,Europe,3749.884716574178
87026,2007,August,Thursday,Evening,Rural,Highway,Snowy,104.68540027144527,2,52,41-60,Male,0.2065388195547239,1,Moderate,2,0,Severe,5,3,49.46155684931448,6844.069657424103,Snow-covered,Weather,1,26603.07610774317,27555.819371124595,North America,4510.399390255494
87038,2002,November,Saturday,Afternoon,Urban,Main Road,Foggy,81.63402563868173,4,84,<18,Male,0.157237045928685,0,Good,1,2,Severe,13,4,27.832148412723367,1439.5470933317326,Icy,Distracted Driving,0,35949.19579486204,70104.6851845524,Asia,190.92286872416133
87043,2017,June,Saturday,Morning,Urban,Main Road,Windy,414.0302097654314,4,76,18-25,Male,0.0281877500337248,0,Moderate,1,1,Moderate,0,3,41.61072387969546,1464.5856133564932,Snow-covered,Distracted Driving,0,1043.9302084290107,42483.24094968882,Australia,566.4362057492165
87051,2016,September,Wednesday,Morning,Urban,Highway,Rainy,295.3150128251658,1,113,61+,Female,0.209091514286354,1,Moderate,0,2,Moderate,15,1,48.56636185424488,3665.0523081880833,Wet,Mechanical Failure,3,31507.93912614462,24688.112826304052,South America,2943.187700265106
87055,2014,January,Monday,Morning,Urban,Main Road,Foggy,209.0189078127106,4,42,41-60,Female,0.0425486783864404,1,Good,2,0,Minor,16,0,51.880176967656425,7167.747989884893,Wet,Weather,4,8263.983346644001,47631.0223957255,Europe,1963.0057452163896
87061,2018,March,Friday,Afternoon,Urban,Main Road,Rainy,144.39698391768604,4,85,41-60,Male,0.1793368859810767,0,Moderate,0,1,Minor,17,2,32.99073872884101,929.6620722354696,Dry,Weather,8,12873.775397943184,26305.950254486404,Asia,4033.5516734759217
87094,2016,December,Monday,Evening,Rural,Highway,Rainy,149.45924964730443,3,81,61+,Male,0.0047718625535375,1,Poor,1,0,Moderate,9,3,51.4670514601274,7299.913248373372,Dry,Mechanical Failure,3,29547.06033422582,93236.0807155574,Australia,2322.0929241608005
87097,2007,December,Sunday,Morning,Rural,Main Road,Rainy,378.3881649049537,3,71,26-40,Male,0.0174447037872716,1,Poor,0,1,Severe,8,2,25.0378127432253,9268.908998877783,Snow-covered,Speeding,8,16448.27657005048,25671.834126851285,South America,4625.494580502726
87114,2003,September,Friday,Morning,Rural,Highway,Snowy,96.42000924781875,3,101,61+,Female,0.1214265571539297,0,Moderate,2,2,Moderate,18,0,37.67009683922802,8674.125618912009,Icy,Drunk Driving,4,44176.564535649406,31453.661390910347,Australia,3829.747995948564
87121,2024,July,Saturday,Morning,Rural,Main Road,Clear,219.66838929090648,2,51,41-60,Female,0.0542845115201681,1,Poor,2,0,Minor,5,3,39.32300952150376,1717.8343019744366,Dry,Drunk Driving,9,49640.19063612222,22798.116546420966,Europe,4638.1644999815535
87124,2003,April,Friday,Night,Urban,Street,Foggy,431.08379694287953,1,111,26-40,Female,0.1566393036812112,0,Good,0,1,Minor,11,4,48.2981707848052,7956.936148497831,Snow-covered,Weather,2,24956.85790020452,97572.9032099074,Asia,2508.600271549524
87128,2000,August,Tuesday,Evening,Rural,Street,Clear,454.3157666132975,4,93,<18,Female,0.1548787074943456,1,Moderate,0,2,Minor,12,4,21.23155618480864,6726.027432174358,Wet,Weather,3,1170.4844770265845,62577.20356944478,Asia,4928.514122871424
87166,2000,June,Tuesday,Afternoon,Rural,Main Road,Foggy,457.6965628094803,3,89,41-60,Female,0.0379470565183238,0,Good,0,0,Minor,12,0,25.96680228288629,2639.259723602039,Snow-covered,Speeding,1,24081.60239720071,53649.41697846541,Europe,2079.392020273498
87168,2023,November,Friday,Afternoon,Urban,Main Road,Rainy,357.02964159490824,3,107,26-40,Male,0.0304101449426149,0,Poor,2,1,Minor,7,1,9.80728366791955,5805.348815974081,Snow-covered,Mechanical Failure,0,2804.8626468767707,37957.02518733514,Asia,67.70801792736985
87169,2014,June,Wednesday,Morning,Urban,Main Road,Foggy,308.7814655871952,2,95,26-40,Male,0.0919184279655679,1,Good,1,1,Minor,10,2,45.29467896962361,9576.143005413176,Icy,Distracted Driving,5,22251.932347477745,61350.67688116502,Europe,4309.164078057469
